partyLabel,firstName,lastName,birthdate,constituencyName,person_id,survivor
CSU,Susanne,Hierl,1973,Amberg,6f960075-41e1-4fd4-91dd-a1132426e9ae,#N/A
CDU,Michael,Meister,1961,Bergstraße,245ece4d-7ca3-43d1-b038-e8713780ff70,#N/A
CDU,Wilfried,Oellers,1975,Heinsberg,a5d90814-2d46-4a8f-892b-84e56dfd17ca,#N/A
CDU,Volker,Mayer-Lay,1981,Bodensee,32f7ce4d-6972-44fc-b10f-0f3b4c51727f,#N/A
CDU,Klaus,Wiener,1962,Mettmann I,cb70fb61-425b-4a4b-9750-58a7746e087a,#N/A
CDU,Dieter,Stier,1964,Burgenland – Saalekreis,35cc4db5-aa96-4e02-91ff-11279e649010,#N/A
Grüne,Renate,Künast,1955,Berlin,6cdaee20-9c45-4f00-b254-8f97511f5500,#N/A
Grüne,Elisabeth,Paus,1968,Berlin,f71ff229-9c31-4639-aace-654d2d34da0b,#N/A
Grüne,Andreas,Audretsch,1984,Berlin,6df611f9-c040-49f8-a0e6-c649455375b9,#N/A
Grüne,Kirsten,Kappert-Gonther,1966,Bremen,26b15ee4-a589-4476-84a1-e75808dc9087,#N/A
Grüne,Awet,Tesfaiesus,1974,Hessen,cb57ff9e-1482-4663-8015-01e0549251d3,#N/A
Grüne,Deborah,Düring,1994,Hessen,e4d0f1f0-0489-4780-88d7-52d900579589,#N/A
FDP,Volker,Wissing,1970,Rheinland-Pfalz,0f90716a-5c96-4655-83a6-eca1f2d9fad9,#N/A
FDP,Marcus,Faber,1984,Sachsen-Anhalt,fc596ed9-5d67-4be8-983d-f8f3068bef15,#N/A
FDP,Ingo,Bodtke,1965,Sachsen-Anhalt,c43c1801-f078-48f1-9509-e260c6782dc9,#N/A
FDP,Lars,Lindemann,1971,Berlin,76b740cf-5dad-43e7-ac44-2e2dc630c85b,#N/A
FDP,Daniela,Kluckert,1980,Berlin,732f45c8-312a-43ec-adb1-567f460b122b,#N/A
FDP,Christoph,Meyer,1975,Berlin,11e95e86-a248-4883-8147-2c3d193b61e3,#N/A
AfD,Andreas,Bleck,1988,Rheinland-Pfalz,1995cde2-5f2c-4bf0-8dd2-5c2f48f8f69d,#N/A
AfD,Nicole,Höchst,1970,Rheinland-Pfalz,b5d1534d-4e25-4a28-b88b-12370a228d4f,#N/A
AfD,Bernd,Schattner,1968,Rheinland-Pfalz,e3d6db80-33fa-46b6-babd-fcfa2ac155a3,#N/A
AfD,Sebastian,Münzenmaier,1989,Rheinland-Pfalz,5021f8c3-62d5-4f33-8c11-1d9638714c45,#N/A
AfD,Martin,Reichardt,1969,Sachsen-Anhalt,2ea64dc9-0677-4f98-bd58-1474754a6358,#N/A
Linke,Petra,Pau,1963,Berlin,ed8e704e-9278-4b63-a27b-4b9be195089a,#N/A
Linke,Janine,Wißler,1981,Hessen,bb462137-ee43-42a2-bc25-82a78477cd46,#N/A
SPD,Ruppert,Stüwe,1978,Berlin,bea80498-d955-4cda-bdd3-ad7486131288,#N/A
SPD,Annika,Klose,1992,Berlin,8a640beb-81b1-4f11-a1a3-8403fda8f8ff,#N/A
SPD,Frank,Schwabe,1970,Recklinghausen I,8f7996d3-08ce-4b21-8d54-424ddecf403a,#N/A
SPD,Matthias,Miersch,1968,Hannover-Land II,b1922bf5-ad2d-409b-a208-9ab522495bec,#N/A
SPD,Achim,Post,1959,Minden-Lübbecke I,1b0ad0b7-d454-4b59-95c4-fe0935385757,#N/A
SPD,Armand,Zorn,1988,Frankfurt am Main I,9c1c2aa3-9dcb-493b-bdb4-204c4217ce84,#N/A
SPD,Timon,Gremmels,1976,Kassel,98a4781f-95bf-42f6-bf75-0f0c730b98df,#N/A
SPD,Falko,Mohrs,1984,Helmstedt – Wolfsburg,a9062413-043f-439d-9100-6f1429caed2c,#N/A
SPD,Ralf,Stegner,1959,Pinneberg,c196eddb-2625-42f2-8458-580d00de6ad2,#N/A
SPD,Adis,Ahmetovic,1993,Stadt Hannover I,a0ca6eeb-0dd4-40cf-9488-6e2cc2346d54,#N/A
SPD,Kaweh,Mansoori,1988,Hessen,3c2200a5-8249-4f63-ac13-8c7e786f06e2,#N/A
CDU,Fabian,Gramling,1987,Neckar-Zaber,6144b6f8-dbbe-4a74-a220-0f04dda324be,#N/A
CDU,Markus,Koob,1977,Hochtaunus,4f337281-1063-440d-b34a-9bc517b51c0e,#N/A
CDU,Michael,Donth,1967,Reutlingen,76397742-377d-4802-9f44-e526753b2f32,#N/A
CSU,Emmi,Zeulner,1987,Kulmbach,338202ed-e5b9-4e3d-a3cc-22f59be063a4,#N/A
CSU,Andreas,Lenz,1981,Erding – Ebersberg,62981591-8b51-49db-85fa-96ea3517220c,#N/A
CDU,Hermann,Gröhe,1961,Neuss I,bc159da0-7f1a-4da8-a72b-602f66e39cd1,#N/A
CDU,Josef,Oster,1971,Koblenz,f50ff5ce-a55b-479d-bd63-7b485bca8d41,#N/A
CSU,Artur,Auernhammer,1963,Ansbach,de5330b7-ec36-4868-a3a3-b08e6270bb27,#N/A
CDU,Markus,Uhl,1979,Saarland,b14977ad-4cac-4e27-b8c2-8803b2d995b3,#N/A
CDU,Nadine,Schön,1983,Saarland,854b983a-4003-44d9-87f8-8d5c119b76b5,#N/A
CSU,Volker,Ullrich,1975,Augsburg-Stadt,520070c8-2c03-443d-b272-ce7df5125a09,#N/A
Grüne,Philip,Krämer,1992,Hessen,1969456f-14f0-494a-b717-4e4afdb8a255,#N/A
Grüne,Anna,Lührmann,1983,Hessen,76feabde-4c58-4f7b-8aaf-022a344fefe3,#N/A
Grüne,Bettina,Hoffmann,1960,Hessen,a98bde93-8671-44ab-8152-150baaa6113b,#N/A
Grüne,Kordula,Schulz-Asche,1956,Hessen,e4f5ea99-fe28-4db9-a05c-e2477398d87f,#N/A
Grüne,Wolfgang,Strengmann-Kuhn,1964,Hessen,379d95d3-5438-4d65-9819-29fcbfa539dc,#N/A
Grüne,Boris,Mijatović,1974,Hessen,7b5efad3-d0db-4186-acfa-dac1e89acb6e,#N/A
FDP,Volker,Redder,1959,Bremen,207cb321-01c9-47a1-84b6-5f24b9ab4520,#N/A
FDP,Peter,Heidt,1965,Hessen,a94b7c24-b2a1-4a1d-a544-9b72f38f16a8,#N/A
FDP,Katja,Adler,1974,Hessen,eb668241-da49-464a-aa2d-fff95478424a,#N/A
FDP,Till,Mansmann,1968,Hessen,003c335a-9c7f-4181-bd2e-52105080024d,#N/A
FDP,Bettina,Stark-Watzinger,1968,Hessen,9d346996-648f-48cb-9f07-e77d69a0d409,#N/A
AfD,Jan,Schmidt,1991,Sachsen-Anhalt,4b09ead2-1e5f-42db-8fb2-07179b6771e6,#N/A
AfD,Mike,Moncsek,1964,Chemnitzer Umland – Erzgebirgskreis II,aa338c0a-b113-497b-9521-5d962d8e3429,#N/A
AfD,Kay-Uwe,Ziegler,1963,Anhalt,4d7b9b4f-3fa7-4c66-b2c2-3ff45deb8dbd,#N/A
AfD,Gottfried,Curio,1960,Berlin,aed09c4b-7aad-4912-830d-5df28595c628,#N/A
AfD,Beatrix,von Storch,1971,Berlin,ccb4c6e1-de08-4fe5-b389-7d8f543ac261,#N/A
Linke,Ali,Al-Dailami,1981,Hessen,7b8da4aa-a3e7-4c52-a721-31e034eef578,#N/A
Linke,Thomas,Lutze,1969,Saarland,e579ae39-870a-4746-ada9-cc0833524889,#N/A
SPD,Anna,Kassautzki,1993,Vorpommern-Rügen – Vorpommern-Greifswald I,6ed4fc36-1a89-41b6-9014-392b3649231b,#N/A
SPD,Ingo,Schäfer,1965,Solingen – Remscheid – Wuppertal II,89d5f81a-c718-42b1-be86-40f3ecbdfa50,#N/A
SPD,Angelika,Glöckner,1962,Pirmasens,26401544-654f-42ce-9f3c-8e07f7e0e111,#N/A
SPD,Wolfgang-Hubertus,Heil,1972,Gifhorn – Peine,84c0e3a2-86bc-4792-88e1-67d40aac5b63,#N/A
SPD,Helge,Lindh,1976,Wuppertal I,0ea4000e-ade7-4a61-9e37-4e7aa96d8094,#N/A
SPD,Kristian,Klinck,1979,Plön – Neumünster,a3dedd33-ef5b-4f7e-8bdb-abc1b5737792,#N/A
SPD,Joe,Weingarten,1962,Kreuznach,caacd7b6-316a-4ed4-a878-9651690a22e5,#N/A
SPD,Isabel,Cademartori Dujisin,1988,Mannheim,a599fb47-1a78-449d-b48c-3c9ba779a0f2,#N/A
SPD,Jens,Zimmermann,1981,Odenwald,7f4c948b-e1c7-4a82-bdab-0f0404cce6d1,#N/A
SPD,Tanja,Machalet,1974,Montabaur,b949b45a-f7c5-44c3-9a47-4071df951e28,#N/A
CDU,Yvonne,Magwas,1979,Vogtlandkreis,1a9f2302-e587-4d7e-a053-4d0e6874e981,#N/A
CSU,Andrea,Lindholz,1970,Aschaffenburg,19809ccb-97c1-457b-a1e7-c1b24243dc9e,#N/A
CDU,Diana,Stöcker,1970,Lörrach – Müllheim,b5b5711a-930e-45fc-8465-21aa76a0d4a9,#N/A
CDU,Martin,Plum,1982,Viersen,285b0d4a-c5fc-4406-bc8a-1732031604f4,#N/A
CSU,Stephan,Mayer,1973,Altötting,c4a67281-064f-4edc-b754-dbce4d41fdcd,#N/A
CSU,Alexander,Hoffmann,1975,Main-Spessart,5adc4b38-fbb7-43e9-b691-ad37458befd3,#N/A
CDU,Markus,Reichel,1968,Dresden I,d59cf1bd-0911-41e5-997c-e81e2a51bf0f,#N/A
CDU,Markus,Grübel,1959,Esslingen,fe04661b-da41-42d7-8dbb-81e0a8c15ce5,#N/A
CDU,Sabine,Weiss,1958,Nordrhein-Westfalen,0e0006f7-6d3f-4b46-af3e-50318bfeac0a,#N/A
CDU,Armin,Laschet,1961,Nordrhein-Westfalen,d8098754-62d0-4488-95cc-7122632d2915,#N/A
Grüne,Robert,Habeck,1969,Flensburg – Schleswig,68defa84-e3da-49aa-a834-89287d4195af,#N/A
Grüne,Katrin,Uhlig,1982,Bonn,f72a5f3e-f221-4a7f-beab-d1eda04093eb,#N/A
Grüne,Chantal,Kopf,1995,Freiburg,f094bc9b-aa58-4f4b-a6d9-47d2d2de83b6,#N/A
Grüne,Irene,Mihalic,1976,Nordrhein-Westfalen,a7effa5b-60a3-466a-808d-dacf360ffa53,#N/A
Grüne,Felix,Banaszak,1989,Nordrhein-Westfalen,f30f10cf-b1df-44b5-92dd-48c9f695c450,#N/A
Grüne,Kai,Gehring,1977,Nordrhein-Westfalen,b5ac1e46-4ad0-46a1-84b4-4941c6435abf,#N/A
FDP,Thorsten,Lieb,1973,Hessen,ce303584-534e-45ac-acbc-acca6ed958f0,#N/A
FDP,Jürgen,Lenders,1966,Hessen,6aec7868-8eed-4dde-85d1-4a4981069c52,#N/A
FDP,Alexander,Müller,1969,Hessen,e6576d63-2297-4473-9d73-b7073c7b41f4,#N/A
FDP,Oliver,Luksic,1979,Saarland,b7bf95a0-4347-4d55-b1e8-fecfe3f34b84,#N/A
FDP,Bernd,Reuther,1971,Nordrhein-Westfalen,9f7b64c0-dea6-4873-a62f-0e7ae6cad33f,#N/A
AfD,Götz,Frömming,1968,Berlin,4dd4174a-8256-4cf1-b9ce-c4370931e92e,#N/A
AfD,Jan,Nolte,1988,Hessen,7f9905a4-3480-407b-8c87-0c207f18b417,#N/A
AfD,Albrecht,Glaser,1942,Hessen,b4b5b638-7d9a-43b8-a6d9-f30083022302,#N/A
AfD,Uwe,Schulz,1961,Hessen,9e5b07d3-7d19-42cd-a73c-9b7ce84e0b67,#N/A
Linke,Christian,Leye,1981,Nordrhein-Westfalen,4398898d-3d5a-47a9-bab7-9b22489311af,#N/A
Linke,Andrej,Hunko,1963,Nordrhein-Westfalen,02759a43-f8ea-4640-b29d-1757826f4ee5,#N/A
SPD,Andreas,Philippi,1965,Göttingen,22fce2be-c87a-4de9-ac27-3dc87d1ba16f,#N/A
SPD,Hannes,Walter,1984,Elbe-Elster – Oberspreewald-Lausitz II,92a2fbfb-ac05-4c2e-a1db-4bc13f220020,#N/A
SPD,Christos,Pantazis,1975,Braunschweig,1c2ffce4-7ce0-4e28-a01e-891471a5b7df,#N/A
SPD,Timo,Schisanowski,1981,Hagen – Ennepe-Ruhr-Kreis I,b3230b41-7056-400e-8bfd-6a5d277b6c26,#N/A
SPD,Kevin,Kühnert,1989,Berlin-Tempelhof-Schöneberg,00fce9d2-da42-45be-9c6c-d559d7dfb6ef,#N/A
SPD,Michelle-Jasmin,Müntefering,1980,Herne – Bochum II,ddf9ee71-1a1a-4391-9c11-967cdbfd665d,#N/A
SPD,Sarah,Ryglewski,1983,Bremen I,b4bbcad8-e707-4822-9cac-9912d57db104,#N/A
SPD,Michael,Roth,1970,Werra-Meißner – Hersfeld-Rotenburg,0d8d7b54-32d0-4480-a808-ee6e99dfea2f,#N/A
SPD,Sebastian,Hartmann,1977,Nordrhein-Westfalen,eef9e29c-4a5e-4b4c-ace3-1b01e77fa9a7,#N/A
SPD,Svenja,Schulze,1968,Nordrhein-Westfalen,267b81fd-8e73-43ea-b021-c52627cf523d,#N/A
CDU,Michael,Breilmann,1983,Nordrhein-Westfalen,560be775-4dee-4475-bb71-86dda991e326,#N/A
CDU,Astrid,Timmermann-Fechter,1963,Nordrhein-Westfalen,a23afc4b-7ffd-4b43-8291-be78a2c64cfd,#N/A
CDU,Hubert,Hüppe,1956,Nordrhein-Westfalen,678bf974-95d2-4549-9203-42a1da35d8b8,#N/A
CDU,Jürgen,Hardt,1963,Nordrhein-Westfalen,09741160-6435-4da4-9847-99ec716f7527,#N/A
CDU,Oliver,Vogt,1977,Nordrhein-Westfalen,ff0aa538-526d-4de5-98b1-3422b8fe11a7,#N/A
CDU,Stefan,Nacke,1976,Nordrhein-Westfalen,5a294b08-c07f-4daf-990f-5e90fd51e1b7,#N/A
CDU,Serap,Güler,1980,Nordrhein-Westfalen,225d7ae4-7abe-45a5-9e3c-908d7e796206,#N/A
CDU,Catarina,dos Santos Firnhaber,1994,Nordrhein-Westfalen,198f61e4-b556-433e-9b51-cfb79a80b2d7,#N/A
CDU,Kerstin,Vieregge,1976,Nordrhein-Westfalen,40467ede-2b85-4586-a4f4-2b0422edf05d,#N/A
Grüne,Sabine,Grützmacher,1986,Nordrhein-Westfalen,434f2337-b02f-4362-87d8-fec203251660,#N/A
Grüne,Ursula,Schauws,1966,Nordrhein-Westfalen,59fa94ae-5737-435a-a11a-477d6ae0c0a6,#N/A
Grüne,Robin,Wagener,1980,Nordrhein-Westfalen,44fc1234-25d3-49ad-b81a-ad28e0796df8,#N/A
Grüne,Nyke,Slawik,1994,Nordrhein-Westfalen,4a9bf145-dc04-419f-a244-c3b794b55757,#N/A
Grüne,Max,Lucks,1997,Nordrhein-Westfalen,04d3d272-4089-44a6-91fc-5e884180dac1,#N/A
FDP,Markus,Herbrand,1971,Nordrhein-Westfalen,2b1ce64f-cf2a-466a-93e7-6412d6f05b32,#N/A
FDP,Olaf,in der Beek,1967,Nordrhein-Westfalen,2410d0a1-db0e-4f57-8ab3-704cc57ce9cd,#N/A
FDP,Marie-Agnes,Strack-Zimmermann,1958,Nordrhein-Westfalen,549885e3-300b-4946-be8d-e42b26945bae,#N/A
FDP,Christian,Sauter,1980,Nordrhein-Westfalen,626fba43-14dd-4958-9724-8fad937ad71c,#N/A
AfD,Joana,Cotar,1973,Hessen,4a68987e-0ff4-4068-af9c-ab2f02168886,#N/A
AfD,Mariana,Harder-Kühnel,1974,Hessen,3f1aec9c-e9fe-4962-889e-d26068861be0,#N/A
AfD,Carolin,Bachmann,1988,Mittelsachsen,4b248615-9072-4f1f-bfe4-fd1ae903b9c7,#N/A
AfD,Christian,Wirth,1963,Saarland,a0aa6eb8-bc44-46a4-9e2b-b2873ce416bf,#N/A
Linke,Sahra,Wagenknecht,1969,Nordrhein-Westfalen,6893ff59-3f3e-4abb-b1b2-9a2226ddcec5,#N/A
Linke,Matthias,Birkwald,1961,Nordrhein-Westfalen,60524e1a-2441-4dee-93e1-7eeaec3ac7d4,#N/A
SPD,Wolfgang,Hellmich,1958,Nordrhein-Westfalen,2d15f210-e258-4ca0-88eb-b866082c4448,#N/A
SPD,Bettina,Lugk,1982,Nordrhein-Westfalen,eff381d4-61d6-4603-bdaf-0475ecb945e5,#N/A
SPD,Luiza,Licina-Bode,1972,Nordrhein-Westfalen,734cd484-943a-4c3d-ab4f-e7d7e27cc839,#N/A
SPD,Zanda,Martens,1984,Nordrhein-Westfalen,973a23c1-52b7-42c0-86ee-17b89e3adf17,#N/A
SPD,Bernhard,Daldrup,1956,Nordrhein-Westfalen,566abe6e-9680-441f-9cab-4ef5944b9f49,#N/A
SPD,Gülistan,Yüksel,1962,Nordrhein-Westfalen,d38fe824-0021-44ca-9b87-56c06b593c0a,#N/A
SPD,Ye-One,Rhie,1987,Nordrhein-Westfalen,ca0c8dd4-584d-4d62-8f69-4df4f68fcef7,#N/A
SPD,Udo,Schiefner,1959,Nordrhein-Westfalen,37cc4e70-0bbf-4f21-9dd2-e40b459d74a3,#N/A
SPD,Sarah,Lahrkamp,1981,Nordrhein-Westfalen,b8134dcb-f8d3-448b-aaf6-1f25c9ded758,#N/A
CDU,Kerstin,Radomski,1974,Nordrhein-Westfalen,bc18f57b-bdaa-4c84-b62a-5798d635fbda,#N/A
CSU,Erich,Irlstorfer,1970,Freising,6b5117af-c060-4712-b646-68fd3ae8a9a2,#N/A
CDU,Manfred,Grund,1955,Eichsfeld – Nordhausen – Kyffhäuserkreis,90e5d1b6-3b70-49bc-ac9a-085b7a237774,#N/A
CDU,Anja,Karliczek,1971,Steinfurt III,0d247cef-f5ab-4041-a776-ba07d32f5fcc,#N/A
CDU,Lars,Rohwer,1972,Dresden II – Bautzen II,1d4c27bb-58a5-4709-b710-c656c2e85a7d,#N/A
CDU,Henning,Rehbaum,1973,Warendorf,1ae44318-20b1-4163-83e6-c9adb48ad9a4,#N/A
CDU,Kai,Whittaker,1985,Rastatt,c5aff15d-2562-4808-aa14-253bda0b5e98,#N/A
CDU,Detlef,Seif,1962,Euskirchen – Rhein-Erft-Kreis II,1982214c-f685-457f-bbe7-a6c5b3c64343,#N/A
CDU,Maximilian,Mörseburg,1992,Stuttgart II,a01f7fca-3c73-43ed-9f1f-cf861c121f79,#N/A
Grüne,Maik,Außendorf,1971,Nordrhein-Westfalen,78ed6596-0919-4094-8d23-55aa545e16de,#N/A
Grüne,Laura,Kraft,1990,Nordrhein-Westfalen,b7c57159-ced5-404a-ab3a-3a43fa7e36be,#N/A
Grüne,Kathrin,Henneberger,1987,Nordrhein-Westfalen,17ad1f20-c298-48f2-95d8-94683252a068,#N/A
Grüne,Sara,Nanni,1987,Nordrhein-Westfalen,cebba482-4da9-478d-a33d-0cfd849d3540,#N/A
Grüne,Lamya,Kaddor,1978,Nordrhein-Westfalen,c4bb199e-fb41-4296-ab5b-55c97610297d,#N/A
FDP,Marco,Buschmann,1977,Nordrhein-Westfalen,354b133a-43a7-41bb-b8a1-55a80c8d53da,#N/A
FDP,Nicole,Westig,1967,Nordrhein-Westfalen,d08ad45a-09ef-4791-a30e-57858be1550e,#N/A
FDP,Christian,Lindner,1979,Nordrhein-Westfalen,ae59e1c1-dbd8-42c5-b15e-03fe37e24f3d,#N/A
FDP,Manfred,Todtenhausen,1950,Nordrhein-Westfalen,a61a8573-8d0e-4192-bca0-b803c23c57b6,#N/A
AfD,Roger,Beckamp,1975,Nordrhein-Westfalen,0736e18e-e086-48c8-8af6-a3e0f4bc351b,#N/A
AfD,Fabian,Jacobi,1973,Nordrhein-Westfalen,e2eb1d3a-6824-4af1-9d07-59a82b1287ec,#N/A
AfD,Jörg,Schneider,1964,Nordrhein-Westfalen,b167ac39-38c2-435e-aedb-5cac0342515b,#N/A
Linke,Sevim,Dağdelen,1975,Nordrhein-Westfalen,af62b14d-f4b1-44eb-b404-b470ffacb997,#N/A
Linke,Kathrin,Vogler,1963,Nordrhein-Westfalen,04675a82-b592-4c97-869f-d721a87f89fb,#N/A
SPD,Jessica,Rosenthal,1992,Nordrhein-Westfalen,6430a8d2-55be-4093-8d8d-4a116e9a6a92,#N/A
SPD,Kerstin,Griese,1966,Nordrhein-Westfalen,2b438315-5b9b-4532-aca0-ec674d681fef,#N/A
SPD,Nadine,Heselhaus,1978,Nordrhein-Westfalen,526391a8-0b3a-4602-970a-fd278004eced,#N/A
SPD,Dietmar,Nietan,1964,Nordrhein-Westfalen,17ae043d-fb72-4baf-b1d4-0a6b98acfd0e,#N/A
SPD,Jürgen,Coße,1969,Nordrhein-Westfalen,5c90a9af-ac4c-4983-9148-5d1c05377826,#N/A
SPD,Dirk,Wiese,1983,Nordrhein-Westfalen,e2bc01b1-001a-4319-9cc1-a869e1cb2edd,#N/A
SPD,Dagmar,Andres,1969,Nordrhein-Westfalen,5962e491-2915-45f7-b69a-771faa203843,#N/A
SPD,Nezahat,Baradari,1965,Nordrhein-Westfalen,3d6d1c01-5994-44f4-8ee6-1bbacbd498c4,#N/A
CDU,Ansgar,Heveling,1972,Krefeld I – Neuss II,a1a2ed59-b6c0-4d99-8400-c4f6af25a96a,#N/A
CDU,Björn,Simon,1981,Offenbach,a991a305-06b0-4717-b012-709863c92924,#N/A
CDU,Volkmar,Klein,1960,Siegen-Wittgenstein,85e208d4-98dc-4a9f-b9a9-4fbcecfe4936,#N/A
CDU,Roderich,Kiesewetter,1963,Aalen – Heidenheim,6920d09e-de3d-4a66-94af-ab44389b2ffc,#N/A
CSU,Mechthilde,Wittmann,1967,Oberallgäu,1549bbd7-b7cc-4b49-89e4-f10638d28717,#N/A
CSU,Ulrich,Lange,1969,Donau-Ries,fd973698-9227-498c-b0ff-ba40eca6eb97,#N/A
CDU,Axel,Müller,1963,Ravensburg,ccb0987d-4d08-4080-833c-11bcde9a507a,#N/A
CDU,Johannes,Steiniger,1987,Neustadt – Speyer,7fd7df90-cbba-48d4-8dc4-6fdfc1d2d4ce,#N/A
Grüne,Markus,Kurth,1966,Nordrhein-Westfalen,177522c6-1a0e-4e94-a376-53153ccfff19,#N/A
Grüne,Michael,Sacher,1964,Nordrhein-Westfalen,705ff23d-08f7-4fb2-8342-380d91336cfa,#N/A
Grüne,Britta,Haßelmann,1961,Nordrhein-Westfalen,e00d887a-8c16-456c-ae8e-2ed74350648d,#N/A
Grüne,Lukas,Benner,1996,Nordrhein-Westfalen,32422ec0-ab97-4903-ad9d-affa64c81cca,#N/A
Grüne,Jan-Niclas,Gesenhues,1990,Nordrhein-Westfalen,99b69d30-2323-43e3-a4c0-5a7ae2eb59ae,#N/A
FDP,Jens,Teutrine,1993,Nordrhein-Westfalen,202df363-7bdf-4222-8579-3042e1a1a559,#N/A
FDP,Karlheinz,Busen,1951,Nordrhein-Westfalen,9490ff34-f6c6-435b-8406-00e3416d7710,#N/A
FDP,Otto,Fricke,1965,Nordrhein-Westfalen,6f3d1639-fce7-40d4-baef-1c6deaae316c,#N/A
AfD,Kay,Gottschalk,1965,Nordrhein-Westfalen,93bc4a1f-4c37-4e85-b495-7b5f48bec99c,#N/A
AfD,Jochen,Haug,1973,Nordrhein-Westfalen,f4d9d8fd-ac38-4f0f-9b1e-f40c6ed604ac,#N/A
AfD,Harald,Weyel,1959,Nordrhein-Westfalen,a9f30460-10ab-456b-8420-c331846c0756,#N/A
AfD,Eugen,Schmidt,1975,Nordrhein-Westfalen,2efa713f-2a06-444d-95ba-9e0616403110,#N/A
Linke,Gregor,Gysi,1948,Berlin-Treptow-Köpenick,941a7ba7-ffdd-4637-b1a5-014fba8af7fc,#N/A
SPD,Felix,Döring,1991,Gießen,8e265616-e66b-41a0-8e31-10a370ffb0f4,#N/A
SPD,Metin,Hakverdi,1969,Hamburg-Bergedorf – Harburg,40f1f151-0cfd-4d1c-a654-524f010ce7fa,#N/A
SPD,Ariane,Fäscher,1968,Oberhavel – Havelland II,b5d0257b-5de6-4717-832d-bd52cc92ffbe,#N/A
SPD,Lars,Klingbeil,1978,Rotenburg I – Heidekreis,be142b95-a0e1-44c4-9341-331175c19137,#N/A
SPD,Frank,Junge,1967,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,8de55af3-794c-41ba-b86f-2826584cc97c,#N/A
SPD,Johannes,Schraps,1983,Hameln-Pyrmont – Holzminden,a676b7ca-f475-4837-aa88-a4152d6a3e9b,#N/A
SPD,Rebecca,Schamber,1975,Hannover-Land I,aadd7d20-ef76-4a63-8dc8-62eeb21114cc,#N/A
CSU,Andreas,Scheuer,1974,Passau,21ebdc51-8e80-407a-b535-af3638d8fcec,#N/A
CDU,Matthias,Hauer,1977,Essen III,671150a2-d8df-4b0c-8c95-3f8ea7c13c7f,#N/A
CDU,Hermann-Josef,Tebroke,1964,Rheinisch-Bergischer Kreis,612a821d-5179-4151-be3b-6f5a4697d38b,#N/A
CSU,Martina,Englhardt-Kopf,1981,Schwandorf,835364f7-f0f1-4f0a-b850-b3c07c4828d4,#N/A
CDU,Felix,Schreiner,1986,Waldshut,110e839d-d383-4a63-809e-25fb7c148886,#N/A
CDU,Heike,Brehmer,1962,Harz,423e9771-c901-4f1d-81dd-ab5804dd1281,#N/A
CSU,Max,Straubinger,1954,Rottal-Inn,dfe3ddba-9805-41b8-975c-b7a8fa16d6dc,#N/A
Grüne,Katharina,Dröge,1984,Nordrhein-Westfalen,30d3b913-3913-42d1-a499-e0f318d1937d,#N/A
Grüne,Anne,Spallek,1968,Nordrhein-Westfalen,2ae7660c-9c9c-4f5b-bb31-5edf03ca3977,#N/A
Grüne,Janosch,Dahmen,1981,Nordrhein-Westfalen,33a3a61d-0d41-466b-987a-b94eb31fc3f9,#N/A
Grüne,Ophelia,Nick,1973,Nordrhein-Westfalen,00dbf747-add1-4e6f-bf5f-91afab53f879,#N/A
Grüne,Schahina,Gambir,1991,Nordrhein-Westfalen,6b88cd2d-a566-47f1-b9a2-d1b4b06b68da,#N/A
FDP,Katrin,Helling-Plahr,1986,Nordrhein-Westfalen,3f1dc709-61b2-498c-b441-2c8310201362,#N/A
FDP,Carl-Julius,Cronenberg,1962,Nordrhein-Westfalen,6b301c83-2cd8-4088-90d6-de2596b9d2f8,#N/A
FDP,Johannes,Vogel,1982,Nordrhein-Westfalen,4e61a852-7dff-4993-9e43-10ccc90ed91a,#N/A
AfD,Michael,Espendiller,1989,Nordrhein-Westfalen,a1e64961-b7d8-4e24-8dc4-4c772b70e073,#N/A
AfD,Stefan,Keuter,1972,Nordrhein-Westfalen,960a622c-e3f5-49ab-984c-0da3fd88b318,#N/A
AfD,Hans-Rüdiger,Lucassen,1951,Nordrhein-Westfalen,1511b7f0-6fdf-44eb-be5a-fc530e28b2b7,#N/A
Linke,Ralph,Lenkert,1967,Thüringen,ee02d4de-c62e-43e9-9cfb-c2e7fa7a5ab9,#N/A
SPD,Sönke,Rix,1975,Rendsburg-Eckernförde,7b269aff-cf9f-4a74-883f-a49dcf16eae3,#N/A
SPD,Oliver,Kaczmarek,1970,Unna I,7713bbe0-b996-4f04-b932-ab0276da4171,#N/A
SPD,Hakan,Demir,1984,Berlin-Neukölln,731fe179-4bb0-4c06-8e90-03734eac36e4,#N/A
SPD,Verena,Hubertz,1987,Trier,c3077f17-4965-4f33-99c2-51376402fc42,#N/A
SPD,Dunja,Kreiser,1971,Salzgitter – Wolfenbüttel,6d40cc2b-fc2a-457a-884e-b3a98722892a,#N/A
SPD,Jens,Stein,1970,Kiel,cb894d6d-2b5a-4355-814e-07aca6bf65dc,#N/A
SPD,Tina,Rudolph,1991,Thüringen,d15f98e6-8f91-45d5-b648-6a2a09a8a819,#N/A
CDU,Antje,Tillmann,1964,Thüringen,e96546f7-d288-4fdc-9d73-9ed008c371fb,#N/A
CDU,Christian,Hirte,1976,Thüringen,e38c8deb-656b-4661-8a90-8e33308f06f7,#N/A
